name,category,address,open_website,phone_number,description,open_hours,open_hours_updated,reviews_count,rating,main_image,reviews,url,lat,lon,place_id,country,price_range,services_provided,hotel_amenities,hotel_star_ratings,category_search_input
"GMA Tax","Tax preparation","12118 Liberty Ave, Queens, NY 11419, United States","http://www.gmataxny.com/","+1 718-322-4044","","{""Friday"":""11 am–4 pm"",""Monday"":""11 am–4 pm"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""11 am–3 pm"",""Tuesday"":""Closed"",""Wednesday"":""11 am–3 pm""}","Closed ⋅ Opens 11 am",105,4.8,"https://lh5.googleusercontent.com/p/AF1QipOjGxoC3RyqMgvYlsR6Lv2h20lT7PNJf-ijNdiy=w80-h98-k-no","https://search.google.com/local/reviews?placeid=ChIJr85HeUlnwokRs-NDQVd1coQ&q=Tax+preparation+service,++9&authuser=0&hl=en&gl=HK","https://www.google.com/maps/place/GMA%20Tax/data=!4m7!3m6!1s0x89c267497947ceaf:0x847275574143e3b3!8m2!3d40.687155399999995!4d-73.8218155!16s/g/1pp2vdsc3!19sChIJr85HeUlnwokRs-NDQVd1coQ?authuser=0&hl=en&rclk=1",40.6871554,-73.8218155,"ChIJr85HeUlnwokRs-NDQVd1coQ","US","","null","null","",""
"Custom Box Company","Freight forwarding service","1098 Ann Arbor Rd W, Plymouth, MI 48170","http://customboxcompany.com/","(734) 453-0808","","{""Friday"":""9 AM–6 PM"",""Monday"":""9 AM–6 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""9 AM–6 PM"",""Tuesday"":""9 AM–6 PM"",""Wednesday"":""9 AM–6 PM""}","Closed ⋅ Opens 9 AM Mon",63,4.8,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d3MxWRQ5ieieb7fIbvhMWA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=291.7559&pitch=0&thumbfov=100","https://search.google.com/local/reviews?placeid=ChIJD9kqWi5TO4gRA7bCEyBfxQ4&q=Shipping+company,+48188,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Custom%20Box%20Company/data=!4m7!3m6!1s0x883b532e5a2ad90f:0xec55f2013c2b603!8m2!3d42.3592357!4d-83.4733674!16s/g/1vn195w8!19sChIJD9kqWi5TO4gRA7bCEyBfxQ4?authuser=0&hl=en&rclk=1",42.3592357,-83.4733674,"ChIJD9kqWi5TO4gRA7bCEyBfxQ4","US","","null","null","",""
"Skeen Furniture Company","Bedroom furniture store","321 S Canyon St, Carlsbad, NM 88220","http://www.skeenfurniturecarlsbad.com/?utm_source=Next&utm_medium=Google_Website","(575) 887-1106","","{""Friday"":""9 AM–5:30 PM"",""Monday"":""Closed"",""Saturday"":""9 AM–5 PM"",""Sunday"":""Closed"",""Thursday"":""9 AM–5:30 PM"",""Tuesday"":""9 AM–5:30 PM"",""Wednesday"":""9 AM–5:30 PM""}","Closed ⋅ Opens 9 AM Tue",59,4.6,"https://lh5.googleusercontent.com/p/AF1QipM5TIzkezqw15G1iuzS9r67HQlTGHyS33CVQ-zI=w130-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJ18SKVbd544YRp1g2Lig7K2s&q=Office+supply+store,+88220,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Skeen%20Furniture%20Company/data=!4m7!3m6!1s0x86e379b7558ac4d7:0x6b2b3b282e3658a7!8m2!3d32.4176915!4d-104.22816949999999!16s/g/1vh_8tzg!19sChIJ18SKVbd544YRp1g2Lig7K2s?authuser=0&hl=en&rclk=1",32.4176915,-104.2281695,"ChIJ18SKVbd544YRp1g2Lig7K2s","US","","null","null","",""
"Jimmy John's","Caterer","1120 Veterans Pkwy, Clarksville, IN 47129","https://locations.jimmyjohns.com/in/clarksville/sandwiches-1581.html?utm_source=google%20my%20business&utm_medium=organic&utm_campaign=website%20link","(812) 288-6700","Counter-serve chain specializing in sub & club sandwiches, plus signature potato chips.","{""Friday"":""10:30 AM–9 PM"",""Monday"":""10:30 AM–9 PM"",""Saturday"":""10:30 AM–9 PM"",""Sunday"":""10:30 AM–9 PM"",""Thursday"":""10:30 AM–9 PM"",""Tuesday"":""10:30 AM–9 PM"",""Wednesday"":""10:30 AM–9 PM""}","Open ⋅ Closes 9 PM",155,4.2,"https://lh5.googleusercontent.com/p/AF1QipOdftvQtq_tNsQ1_B_qKm1hhyxO_147nnTrtYC1=w92-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJqeI7VPdxaYgRB7jJjLR03C4&q=Sandwich+shop,+47229,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Jimmy%20John's/data=!4m7!3m6!1s0x886971f7543be2a9:0x2edc74b48cc9b807!8m2!3d38.3261799!4d-85.7632299!16s/g/1v5_b54r!19sChIJqeI7VPdxaYgRB7jJjLR03C4?authuser=0&hl=en&rclk=1",38.3261799,-85.7632299,"ChIJqeI7VPdxaYgRB7jJjLR03C4","US","","null","null","",""
"Fayard Construction","Contractor","114 Pierce Rd, Columbia, MS 39429, United States","","","","{""Friday"":""7 am–3 pm"",""Monday"":""7 am–4 pm"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""7 am–4:30 pm"",""Tuesday"":""7 am–4 pm"",""Wednesday"":""7 am–4 pm""}","Closed ⋅ Opens 7 am",1,5,"https://lh5.googleusercontent.com/p/AF1QipMXGsB78OcXjP1r-2MtxxuGNJUge2lrDuyRjEAd=w80-h106-k-no","https://search.google.com/local/reviews?placeid=ChIJna7ZpX5BnYgRTdKg_59Gwtc&q=General+contractor,++4&authuser=0&hl=en&gl=HK","https://www.google.com/maps/place/Fayard%20Construction/data=!4m7!3m6!1s0x889d417ea5d9ae9d:0xd7c2469fffa0d24d!8m2!3d31.2696702!4d-89.7330259!16s/g/11mx0q5ns3!19sChIJna7ZpX5BnYgRTdKg_59Gwtc?authuser=0&hl=en&rclk=1",31.2696702,-89.7330259,"ChIJna7ZpX5BnYgRTdKg_59Gwtc","US","","null","null","",""
"""NO Excuses"" LLC Fitness/Classes","Fitness center","208 W 1st St, McCook, NE 69001","","+13083458879","","""{\""Friday\"":\""9AM to 7PM\"",\""Monday\"":\""9AM to 7PM\"",\""Saturday\"":\""Closed\"",\""Sunday\"":\""Closed\"",\""Thursday\"":\""9AM to 7PM\"",\""Tuesday\"":\""9AM to 7PM\"",\""Wednesday\"":\""9AM to 7PM\""}""","",2,4.5,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VofOIdzkkWpLoNt5dihg6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.6052&pitch=0&thumbfov=100","[{""date"":null,""id"":""ChZDSUhNMG9nS0VJQ0FnSURDcHJHeVF3EAE"",""name"":""Sarah Banzhaf"",""text"":null},{""date"":null,""id"":""ChZDSUhNMG9nS0VJQ0FnSUQ4bTU3VEpBEAE"",""name"":""Kayla Frisch"",""text"":null}]","https://www.google.com/maps/place/%22NO+Excuses%22+LLC+Fitness%2FClasses/@40.1990137,-100.6275955,17z/data=!3m1!4b1!4m6!3m5!1s0x8775812e6dadfdc7:0x56c2ec88c8929d93!8m2!3d40.1990137!4d-100.6275955!16s%2Fg%2F11hdn3dwrd?hl=en",40.1990137,-100.6275955,"ChIJx_2tbS6BdYcRk52SyIjswlY","US","","null","null","",""
"River City Animal Hospital: Luce Brian DVM, Clovis Frank DVM","Veterinarian","310 N Herborn Pl, Post Falls, ID 83854","http://www.pfpetdocs.com/","(208) 777-9178","","{""Friday"":""8 AM–6 PM"",""Monday"":""7 AM–6 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""8 AM–6 PM"",""Tuesday"":""7 AM–6 PM"",""Wednesday"":""7 AM–6 PM""}","Closed ⋅ Opens 7 AM Mon",50,4.6,"https://lh5.googleusercontent.com/p/AF1QipOWeqaArPcM4Fq9JLbc50zmEjv9AfCUtyspWrW5=w122-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJVacFw5fDYVMRrLiFRKgBmJ8&q=Animal+hospital,+83835,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/River%20City%20Animal%20Hospital:%20Luce%20Brian%20DVM,%20Clovis%20Frank%20DVM/data=!4m7!3m6!1s0x5361c397c305a755:0x9f9801a84485b8ac!8m2!3d47.708396!4d-116.89652!16s/g/1vkxlyd7!19sChIJVacFw5fDYVMRrLiFRKgBmJ8?authuser=0&hl=en&rclk=1",47.708396,-116.89652,"ChIJVacFw5fDYVMRrLiFRKgBmJ8","US","","null","null","",""
"Calhoun","Clothing store","250 Bunting Rd, St. Catharines, ON L2M 3Y1, Canada","calhounstore.com","+19056886100","","""{\""Friday\"":\""11AM to 4PM\"",\""Monday\"":\""11AM to 4PM\"",\""Saturday\"":\""11AM to 4PM\"",\""Sunday\"":\""Closed\"",\""Thursday\"":\""11AM to 4PM\"",\""Tuesday\"":\""11AM to 4PM\"",\""Wednesday\"":\""11AM to 4PM\""}""","",37,4.2,"https://lh5.googleusercontent.com/p/AF1QipOaYI8JaVEeFiA3VAJ5aTlQZ3xYLojBQ13NlQa-=w697-h240-k-no","[{""date"":null,""id"":""ChZDSUhNMG9nS0VJQ0FnSUNPbXBQY09REAE"",""name"":""Julie van der Zalm"",""text"":null},{""date"":null,""id"":""ChZDSUhNMG9nS0VJQ0FnSUM2dkxyNmF3EAE"",""name"":""no name"",""text"":null},{""date"":null,""id"":""ChZDSUhNMG9nS0VJQ0FnSUNTa3NhQ0hBEAE"",""name"":""Angie Barr"",""text"":null}]","https://www.google.com/maps/place/Calhoun/data=!4m6!3m5!1s0x89d350853593d97f:0x89be0720f222da1c!8m2!3d43.1748962!4d-79.2097549!16s%2Fg%2F1tj5m47m?hl=en",43.1748962,-79.2097549,"ChIJf9mTNYVQ04kRHNoi8iAHvok","US","","null","null","",""
"helpcomputing","Computer repair service","","https://www.helpcomputing.net/","020 8064 1995","","{""Friday"":""10:30 am–9:30 pm"",""Monday"":""10:30 am–9:30 pm"",""Saturday"":""10:30 am–9:30 pm"",""Sunday"":""Closed"",""Thursday"":""10:30 am–9:30 pm"",""Tuesday"":""10:30 am–9:30 pm"",""Wednesday"":""10:30 am–9:30 pm""}","Open ⋅ Closes 9:30 pm",2,5,"https://lh5.googleusercontent.com/p/AF1QipORuXL4p7yFMrvOJ1l0GPJ05c3o7nLKvAFFBxdl=w175-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJ__FsmwcCdkgRhbxS0c_vt-Q&q=Computer+consultant,+SE12,+UK&authuser=0&hl=en&gl=GB","https://www.google.com/maps/place/helpcomputing/data=!4m7!3m6!1s0x487602079b6cf1ff:0xe4b7efcfd152bc85!8m2!3d51.4526563!4d-0.0317092!16s/g/11g2r88fz1!19sChIJ__FsmwcCdkgRhbxS0c_vt-Q?authuser=0&hl=en&rclk=1",51.4526563,-0.0317092,"ChIJ__FsmwcCdkgRhbxS0c_vt-Q","","","null","null","",""
"Non Solo Tende Caserta di Solono Ciro","Curtain store","Via Maestri del Lavoro, 3, 81100 Caserta CE, Italy","https://www.nonsolotendecaserta.it/","+39 0823 341802","","{""Friday"":""8:30 AM–1 PM"",""Monday"":""8:30 AM–1 PM"",""Saturday"":""8:30 AM–12 PM"",""Sunday"":""Closed"",""Thursday"":""8:30 AM–1 PM"",""Tuesday"":""8:30 AM–1 PM"",""Wednesday"":""8:30 AM–1 PM""}","Closed ⋅ Opens 8:30 AM Thu",9,4.2,"https://lh5.googleusercontent.com/p/AF1QipPKYQcciTwsr8msptEHTH99WPnBEiJ_-SP4_gPw=w163-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJN5Of4BRUOhMRrBI_euAIhR4&q=Homewares+Shop,+Casola+Di+Caserta,+Italy,+Italy&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Non%20Solo%20Tende%20Caserta%20di%20Solono%20Ciro/data=!4m7!3m6!1s0x133a5414e09f9337:0x1e8508e07a3f12ac!8m2!3d41.0780179!4d14.359283399999999!16s/g/1td3_3rj!19sChIJN5Of4BRUOhMRrBI_euAIhR4?authuser=0&hl=en&rclk=1",41.0780179,14.3592834,"ChIJN5Of4BRUOhMRrBI_euAIhR4","IT","","[""Delivery"",""In-store pickup"",""In-store shopping""]","null","",""
"Mint Properties LLC","Real estate agency","2100 Pillsbury Ave, Minneapolis, MN 55404","https://www.mintproperties.com/","(612) 374-3339","","{""Friday"":""10 AM–5 PM"",""Monday"":""10 AM–5 PM"",""Saturday"":""10 AM–5 PM"",""Sunday"":""Closed"",""Thursday"":""10 AM–5 PM"",""Tuesday"":""10 AM–5 PM"",""Wednesday"":""10 AM–5 PM""}","Closed ⋅ Opens 10 AM Mon",322,3.6,"https://lh5.googleusercontent.com/p/AF1QipOYnLSdTsPTP8-bDlDJbo0tivUCg8P-v8kdRHk7=w163-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJs8llqNUys1IRYc_ur7l0mvI&q=Office+space+rental+agency,+55419,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Mint%20Properties%20LLC/data=!4m7!3m6!1s0x52b332d5a865c9b3:0xf29a74b9afeecf61!8m2!3d44.961787!4d-93.2816307!16s/g/1vk6ywbt!19sChIJs8llqNUys1IRYc_ur7l0mvI?authuser=0&hl=en&rclk=1",44.961787,-93.2816307,"ChIJs8llqNUys1IRYc_ur7l0mvI","US","","null","null","",""
"Classic Touch Events","Service establishment","","https://www.classictouchevents.com/","(951) 309-9704","","{""Friday"":""9 AM–6 PM"",""Monday"":""9 AM–6 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""9 AM–6 PM"",""Tuesday"":""9 AM–6 PM"",""Wednesday"":""9 AM–6 PM""}","Closed ⋅ Opens 9 AM Mon",8,5,"https://lh5.googleusercontent.com/p/AF1QipP2yJ1-IJ91Ju5yS11SypiXKZcLvmbohYznNjQ=w92-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJS1_nhA9oGKcRikt8PaqT2Kc&q=Event+planner,+92532,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Classic%20Touch%20Events/data=!4m7!3m6!1s0xa718680f84e75f4b:0xa7d893aa3d7c4b8a!8m2!3d33.30737!4d-116.2913774!16s/g/11rzbn4zyc!19sChIJS1_nhA9oGKcRikt8PaqT2Kc?authuser=0&hl=en&rclk=1",33.30737,-116.2913774,"ChIJS1_nhA9oGKcRikt8PaqT2Kc","","","null","null","",""
"Shornemead Fort","Historical landmark","CCWM+JJ, Shorne, Gravesend DA12 2HN","","","","{""Friday"":""Open 24 hours"",""Monday"":""Open 24 hours"",""Saturday"":""Open 24 hours"",""Sunday"":""Open 24 hours"",""Thursday"":""Open 24 hours"",""Tuesday"":""Open 24 hours"",""Wednesday"":""Open 24 hours""}","Open 24 hours",1,5,"https://lh5.googleusercontent.com/p/AF1QipOsirFyFTq1KGjYjZCXPcAg0-65PSjAntOFnv46=w122-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJ8eVkvbDJ2EcR9kDyCZQpU1I&q=Historical+landmark,+ME3,+UK&authuser=0&hl=en&gl=GB","https://www.google.com/maps/place/Shornemead%20Fort/data=!4m7!3m6!1s0x47d8c9b0bd64e5f1:0x5253299409f240f6!8m2!3d51.4465625!4d0.43407969999999996!16s/m/040cn6!19sChIJ8eVkvbDJ2EcR9kDyCZQpU1I?authuser=0&hl=en&rclk=1",51.4465625,0.4340797,"ChIJ8eVkvbDJ2EcR9kDyCZQpU1I","GB","","null","null","",""
"CommissionSoup","Service establishment","","https://www.commissionsoup.com/","(605) 256-9103","","{""Friday"":""8 AM–5 PM"",""Monday"":""8 AM–5 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""8 AM–5 PM"",""Tuesday"":""8 AM–5 PM"",""Wednesday"":""8 AM–5 PM""}","Closed ⋅ Opens 8 AM Mon",2,5,"https://lh5.googleusercontent.com/p/AF1QipPMcLf9qaWYKX2FZJRuK5A2AuxOVd9wQ07tKBbr=w163-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJv9sV1pTiiIcRrdrrB-hGNuo&q=Service+establishment,+57042,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/CommissionSoup/data=!4m7!3m6!1s0x8788e294d615dbbf:0xea3646e807ebdaad!8m2!3d46.423669!4d-129.9427086!16s/g/1thks5t1!19sChIJv9sV1pTiiIcRrdrrB-hGNuo?authuser=0&hl=en&rclk=1",46.423669,-129.9427086,"ChIJv9sV1pTiiIcRrdrrB-hGNuo","","","null","null","",""
"Espace Carnot Santé & Bien-être","Massage therapist","4 Av. Carnot, 33200 Bordeaux, France","http://www.ouvrezvousaubienetre.com/","+33 6 42 57 33 98","","{""Friday"":""9 AM–7 PM"",""Monday"":""9 AM–7 PM"",""Saturday"":""9 AM–6 PM"",""Sunday"":""Closed"",""Thursday"":""9 AM–7 PM"",""Tuesday"":""9 AM–7 PM"",""Wednesday"":""9 AM–7 PM""}","Open ⋅ Closes 7 PM",101,4.5,"https://lh5.googleusercontent.com/p/AF1QipNAZXQ2gTIRkZS2-Fch61rNalUcF5q6eWKqfdR2=w145-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJP28hFD2H5kcRB5Dns3ItDAE&q=Massage+therapist,+33250,+France&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Espace%20Carnot%20Sant%C3%A9%20&%20Bien-%C3%AAtre/data=!4m7!3m6!1s0x47e6873d14216f3f:0x10c2d72b3e79007!8m2!3d44.8510305!4d-0.5960833!16s/g/1ptvyf29z!19sChIJP28hFD2H5kcRB5Dns3ItDAE?authuser=0&hl=en&rclk=1",44.8510305,-0.5960833,"ChIJP28hFD2H5kcRB5Dns3ItDAE","FR","","[""Wheelchair accessible entrance"",""Wheelchair accessible restroom""]","null","",""
"Mike's Mobile RV Care","RV repair shop","15830 Strebor Dr, Bakersfield, CA 93314","","(661) 330-3314","","{""Friday"":""7 AM–5 PM"",""Monday"":""7 AM–5 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""7 AM–5 PM"",""Tuesday"":""7 AM–5 PM"",""Wednesday"":""7 AM–5 PM""}","Open ⋅ Closes 5 PM",20,3.9,"https://lh5.googleusercontent.com/p/AF1QipO3hhLkvIuS00zGXdEeLZR6mAg8ldplyzU1hnv0=w92-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJteXcbVFE6oARiOIwnixl8Ck&q=Service+establishment,+93314,+United+States&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Mike's%20Mobile%20RV%20Care/data=!4m7!3m6!1s0x80ea44516ddce5b5:0x29f0652c9e30e288!8m2!3d35.3630314!4d-119.1785453!16s/g/12641fyt7!19sChIJteXcbVFE6oARiOIwnixl8Ck?authuser=0&hl=en&rclk=1",35.3630314,-119.1785453,"ChIJteXcbVFE6oARiOIwnixl8Ck","US","","null","null","",""
"Keller Williams Sun Valley","Real estate agency","333 Main St S #201, Ketchum, ID 83340","http://www.kwsunvalley.com/","(208) 622-7722","","null","",3,3.7,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XnOCtGfJDeHM3p3M3yhZLw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=258.00266&pitch=0&thumbfov=100","https://search.google.com/local/reviews?placeid=ChIJYfFu_LeCqVQRiQc4cawvwtA&q=Commercial+real+estate+agency,+83340,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Keller%20Williams%20Sun%20Valley/data=!4m7!3m6!1s0x54a982b7fc6ef161:0xd0c22fac71380789!8m2!3d43.676234!4d-114.3617333!16s/g/11f1kg33nl!19sChIJYfFu_LeCqVQRiQc4cawvwtA?authuser=0&hl=en&rclk=1",43.676234,-114.3617333,"ChIJYfFu_LeCqVQRiQc4cawvwtA","US","","null","null","",""
"Huntwood Custom Cabinets & Outlet","Bathroom remodeler","4425 100th St SW Bldg. 25, Suite K, Lakewood, WA 98499","https://www.huntwood.com/in-stock/lakewood/","(253) 301-0729","","{""Friday"":""8 AM–5 PM"",""Monday"":""8 AM–5 PM"",""Saturday"":""10 AM–4 PM"",""Sunday"":""Closed"",""Thursday"":""8 AM–5 PM"",""Tuesday"":""8 AM–5 PM"",""Wednesday"":""8 AM–5 PM""}","Closed ⋅ Opens 8 AM",10,4.3,"https://lh5.googleusercontent.com/p/AF1QipPxahYxZ9cdHxMB7zjGOexj4jV6DbWdUn60S9Jc=w175-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJww6vuS8BkVQR_J4C1YxrUtE&q=Interior+door+shop,+98499,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Huntwood%20Custom%20Cabinets%20&%20Outlet/data=!4m7!3m6!1s0x5491012fb9af0ec3:0xd1526b8cd5029efc!8m2!3d47.166919299999996!4d-122.4953762!16s/g/11h030r7js!19sChIJww6vuS8BkVQR_J4C1YxrUtE?authuser=0&hl=en&rclk=1",47.1669193,-122.4953762,"ChIJww6vuS8BkVQR_J4C1YxrUtE","US","","null","null","",""
"JP Beauty Essentials","Beauty supply store","3339 Willowcreek Rd, Portage, IN 46368","","+12195295683","","""{\""Friday\"":\""10AM to 7PM\"",\""Monday\"":\""10AM to 7PM\"",\""Saturday\"":\""10AM to 8PM\"",\""Sunday\"":\""Closed\"",\""Thursday\"":\""10AM to 7PM\"",\""Tuesday\"":\""10AM to 7PM\"",\""Wednesday\"":\""10AM to 7PM\""}""","",107,5,"https://lh5.googleusercontent.com/p/AF1QipMDfEwMCbN7HMwtuZc6BzLLsYVDGK8Jdn2MNq4n=w408-h544-k-no","[{""date"":null,""id"":""ChZDSUhNMG9nS0VJQ0FnSUNHbWM2RVh3EAE"",""name"":""Jessica O"",""text"":null},{""date"":null,""id"":""ChdDSUhNMG9nS0VJQ0FnSUQ2ejRLVzJBRRAB"",""name"":""Sheri Lampkin"",""text"":null},{""date"":null,""id"":""ChZDSUhNMG9nS0VJQ0FnSUNHbmVmbExREAE"",""name"":""Kevin Cuttino"",""text"":null}]","https://www.google.com/maps/place/JP+Beauty+Essentials/@41.5553749,-87.1847822,17z/data=!3m1!4b1!4m6!3m5!1s0x88119556b4bec6ad:0xae3dbf75cfc15953!8m2!3d41.5553749!4d-87.1825935!16s%2Fg%2F11r9q48czz",41.5553749,-87.1825935,"ChIJrca-tFaVEYgRU1nBz3W_Pa4","US","","null","null","",""
"Beacon Collision Center Akron","Auto body shop","46 W Waterloo Rd, Akron, OH 44319","http://beaconcollision.com/","(330) 849-5011","","{""Friday"":""8 AM–5 PM"",""Monday"":""8 AM–5 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""8 AM–5 PM"",""Tuesday"":""8 AM–5 PM"",""Wednesday"":""8 AM–5 PM""}","Closed ⋅ Opens 8 AM Mon",46,4.7,"https://lh5.googleusercontent.com/p/AF1QipMW45JSZXZGyANf6n8Z173qsjCXUic7hKj6CYOH=w125-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJKUejzTvVMIgRkPRB_s8FWCI&q=Car+Body+Shop,+44319+CEDEX+3,+France&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Beacon%20Collision%20Center%20Akron/data=!4m7!3m6!1s0x8830d53bcda34729:0x225805cffe41f490!8m2!3d41.0279278!4d-81.5287!16s/g/11mb15m21m!19sChIJKUejzTvVMIgRkPRB_s8FWCI?authuser=0&hl=en&rclk=1",41.0279278,-81.5287,"ChIJKUejzTvVMIgRkPRB_s8FWCI","US","","[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot"",""Wheelchair accessible restroom""]","null","",""
"Miller Contracting LLC","General contractor","1500 Woodstock Rd, Roswell, GA 30075","","(404) 488-0234","","{""Friday"":""8 AM–5 PM"",""Monday"":""8 AM–5 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""8 AM–5 PM"",""Tuesday"":""8 AM–5 PM"",""Wednesday"":""8 AM–5 PM""}","Closed ⋅ Opens 8 AM",14,3.9,"https://lh5.googleusercontent.com/p/AF1QipOwu5YyyKoj5YUGQXuRIHWOcRqUOxPvVL1tFNlR=w80-h106-k-no","https://search.google.com/local/reviews?placeid=ChIJx3KY2bwP9YgRMgP1DISAtZI&q=Construction+company,+30076,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Miller%20Contracting%20LLC/data=!4m7!3m6!1s0x88f50fbcd99872c7:0x92b580840cf50332!8m2!3d34.0621973!4d-84.4053583!16s/g/11gxz_s057!19sChIJx3KY2bwP9YgRMgP1DISAtZI?authuser=0&hl=en&rclk=1",34.0621973,-84.4053583,"ChIJx3KY2bwP9YgRMgP1DISAtZI","US","","null","null","",""
"Alright Concrete Co","Concrete contractor","1500 Ramblewood Dr, Streamwood, IL 60107","http://www.alrightconcrete.com/","(630) 213-8100","","null","",4,4.3,"https://lh5.googleusercontent.com/p/AF1QipNNkmR1HBlIgG_oqNtf9t6msamHPoWc8kk7dWui=w122-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJO7hh97epD4gRoJ_4p9thPAw&q=Concrete+contractor,+60193,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Alright%20Concrete%20Co/data=!4m7!3m6!1s0x880fa9b7f761b83b:0xc3c61dba7f89fa0!8m2!3d42.0130111!4d-88.149064!16s/g/1tfq9txj!19sChIJO7hh97epD4gRoJ_4p9thPAw?authuser=0&hl=en&rclk=1",42.0130111,-88.149064,"ChIJO7hh97epD4gRoJ_4p9thPAw","US","","null","null","",""
"El Roble Park","Park","Gilroy, CA 95020","","","Community park with a range of facilities including a jogging path, tennis court & a picnic area.","{""Friday"":""7 AM–10 PM"",""Monday"":""7 AM–10 PM"",""Saturday"":""7 AM–10 PM"",""Sunday"":""7 AM–10 PM"",""Thursday"":""7 AM–10 PM"",""Tuesday"":""6 AM–9 PM"",""Wednesday"":""6:30 AM–9:30 PM""}","Open ⋅ Closes 10 PM",91,4.2,"https://lh5.googleusercontent.com/p/AF1QipO1xyX7YkwGbSrCWP-QkhSNxjbvYs6DLtW5P-rS=w163-h92-k-no","https://search.google.com/local/reviews?placeid=ChIJ67YMdzXikYARNt7Mvhw7LKU&q=Park,+95075,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/El%20Roble%20Park/data=!4m7!3m6!1s0x8091e235770cb6eb:0xa52c3b1cbeccde36!8m2!3d37.0055732!4d-121.58516089999999!16s/g/1tdvp_2l!19sChIJ67YMdzXikYARNt7Mvhw7LKU?authuser=0&hl=en&rclk=1",37.0055732,-121.5851609,"ChIJ67YMdzXikYARNt7Mvhw7LKU","US","","null","null","",""
